id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
28308676,Double bedroom in beautiful apartment with garden,17649874,Jasmine,,Willowbrae and Duddingston Village,55.95429,-3.14707,Private room,35,2,3,2018-12-10,0.89,2,78
28310452,My quiet cosy place,213790591,Jaime,,"Canongate, Southside and Dumbiedykes",55.95116,-3.17995,Shared room,45,1,0,,,1,89
28327383,Niko Place 2,160438622,Mariusz,,Hyvots and Gilmerton,55.90591,-3.14765,Private room,22,1,3,2018-10-07,0.61,2,10
28330062,Lovely two bedroom flat in Balerno Edinburgh,149930949,Octavio,,Balerno and Bonnington Village,55.88246,-3.34007,Entire home/apt,52,7,4,2018-12-30,1.36,1,350
28339226,Cosy Room in Edinburgh City Centre Home,97626722,Mia,,Tollcross,55.94176,-3.20734,Private room,40,2,14,2019-02-10,3.16,1,3
28355226,Charming 2 Bed Flat In Edinburgh City,19169206,Katie,,New Town East and Gayfield,55.95816,-3.18704,Entire home/apt,64,2,15,2019-01-29,3.28,1,142
28359563,Modern One-Bedroom flat near The Shore,113522274,Billy,,North Leith and Newhaven,55.97628,-3.17695,Entire home/apt,40,2,5,2019-01-22,0.99,1,96
28372225,Edinburgh Bed & Breakfast near town centre.,192858019,Anne,,"Craigleith, Orchard Brae and Crewe Toll",55.95583,-3.23203,Private room,24,4,6,2018-11-25,1.29,2,118
28377160,Double room 15 minutes walk to city centre,16455603,Kerri,,Easter Road and Hawkhill Avenue,55.96078,-3.16874,Private room,35,2,1,2018-10-09,0.23,2,179
28381573,Double Room close to city center with bfast inc,190114375,George Mety,,"Craigleith, Orchard Brae and Crewe Toll",55.95735,-3.24366,Private room,30,2,5,2019-01-03,1.03,4,146
28382731,"Bright, quiet double in stylish city centre flat",19815371,Catherine,,Broughton South,55.96753,-3.18529,Private room,32,2,16,2019-02-10,3.10,1,60
28384159,Edinburgh City Apartment,214290162,Bahader,,Dalry and Fountainbridge,55.9426,-3.22048,Entire home/apt,110,1,14,2018-12-30,2.78,1,197
28387636,Bright Modern Apartment- Central city 1BR,139933283,Flora,,Newington and Dalkeith Road,55.94021,-3.17724,Entire home/apt,60,2,13,2019-02-03,2.71,1,111
28397819,Newly Upgraded 1 BR Edinburgh Apt W/ Free Parking,7734030,Ram,,Leith (Albert Street),55.96354,-3.17523,Entire home/apt,55,1,28,2019-02-03,5.56,2,38
28398911,"Central Double Room, near Haymarket, City Centre",40019203,Marte,,Dalry and Fountainbridge,55.94277,-3.21839,Private room,30,3,15,2019-01-27,3.13,1,42
28399147,Large Central apt - York Place,15116539,Elizabeth,,"Old Town, Princes Street and Leith Street",55.95511,-3.1913,Entire home/apt,90,2,2,2019-02-03,0.59,1,121
28406373,Bright spacious flat in Edinburgh city centre,43992688,Katie,,Polwarth,55.9377,-3.22127,Entire home/apt,50,1,21,2019-02-11,4.50,1,4
28408532,Bunkbed Room close to city center with bfast inc,190114375,George Mety,,Murrayfield and Ravelston,55.95624,-3.24346,Private room,27,2,18,2019-01-04,3.67,4,201
28410677,Spacious house with free parking,27332874,Rebecca,,Blackhall,55.9558,-3.25151,Entire home/apt,85,1,2,2018-12-09,0.43,2,0
28412774,Single bedroom close to city center with bfast inc,190114375,George Mety,,Murrayfield and Ravelston,55.95626,-3.24353,Private room,25,2,13,2019-02-03,2.93,4,118
28420202,Double bedroom to rent in Edinburgh,214564376,Grazyna,,Restalrig (Loganlea) and Craigentinny West,55.95712,-3.14447,Private room,50,1,0,,,1,89
28427728,Beautiful & Spacious Edinburgh Flat! (Sleeps 7),214604812,Vicki,,Marchmont East and Sciennes,55.93804,-3.1941,Entire home/apt,125,2,12,2019-02-03,2.93,1,127
28427923,Edinburgh Apartment,66491718,Ian,,Stockbridge,55.95793,-3.20985,Entire home/apt,130,2,10,2019-02-03,2.44,1,296
28428756,2-Bedroom Edinburgh Apartment with Private Garden!,73333987,Colin,,Bonnington,55.97082,-3.18394,Entire home/apt,50,2,5,2019-01-02,1.01,1,153
28430641,★Heart of Grassmarket with Amazing Castle Views ★,201600360,David,,"Old Town, Princes Street and Leith Street",55.94754,-3.19564,Entire home/apt,80,1,27,2019-02-12,5.33,7,176
28431576,★Stunning Studio Apartment with Castle Views!★,201600360,David,,"Old Town, Princes Street and Leith Street",55.94838,-3.1964,Entire home/apt,80,1,39,2019-02-07,7.75,7,202
28433216,Large ensuite room in the West End of Edinburgh,46612087,Carrie,,Deans Village,55.94966,-3.21956,Private room,110,1,0,,,2,18
28434564,Spacious Apartment in Historic New Town,214656746,Sarah,,Canonmills and New Town North,55.96146,-3.19881,Entire home/apt,65,3,4,2019-01-26,1.97,1,26
28438070,"Bijou by the Bridges, Stunning Seaside Apartment",148429784,Angie,,Queensferry East,55.99063,-3.39798,Entire home/apt,100,3,0,,,3,155
28438985,★ Spacious & Central Room ★ Edinburgh Apartment R2,147948837,Assean,,Deans Village,55.94934,-3.21404,Private room,33,1,39,2019-02-08,8.01,6,153
28439186,★ Cosy & Central Room ★ Edinburgh Apartment R3,147948837,Assean,,Tollcross,55.94757,-3.21295,Private room,33,1,52,2019-02-09,10.99,6,186
28439296,★ Spacious & Central Room ★ Edinburgh Residence R4,147948837,Assean,,Deans Village,55.94754,-3.21654,Private room,33,1,56,2019-02-12,12.82,6,147
28439437,★ Cosy & Central Room ★ Edinburgh Apartment R5,147948837,Assean,,Tollcross,55.94722,-3.21481,Private room,33,1,64,2019-02-09,13.06,6,189
28439664,Large & Central Flat ★ Haymarket Apartment,147948837,Assean,,Dalry and Fountainbridge,55.94541,-3.21653,Entire home/apt,185,1,3,2019-02-10,1.22,6,75
28450032,Spacious 4-bedroom Main Door Apartment by the Meadows & George Square - perfect for Fringe!,37563463,BnBBuddy,,Meadows and Southside,55.93994,-3.1782,Entire home/apt,135,2,7,2018-12-29,1.68,110,205
28456712,Stylish and homey 1 BR in vibrant Tollcross,190083670,Sam,,Tollcross,55.94253,-3.20371,Entire home/apt,50,3,5,2019-02-12,1.06,37,47
28458731,Bright 1 Bedroom Edinburgh Apartment,214825021,Jan,,Great Junction Street,55.97003,-3.17417,Entire home/apt,38,2,3,2018-11-24,0.70,1,124
28461021,Beautiful flat overlooking Royal Yacht Brittania,163539878,Rishi,,Western Harbour and Leith Docks,55.98015,-3.18008,Private room,37,1,0,,,2,365
28463769,Premium Campervan,182739394,Alba,,Great Junction Street,55.96911,-3.17484,Entire home/apt,60,3,0,,,3,360
28465020,Bright clean room in city centre,29529326,Julia,,Pilrig,55.96547,-3.18145,Private room,31,2,18,2019-02-10,3.75,2,62
28466678,Bright top floor flat 10 mins to the ❤️ of town,214891509,J,,Comely Bank,55.967,-3.22429,Entire home/apt,54,2,0,,,1,146
28479052,"Unique apartment - Overlooks the Meadows, sleeps 5",214971612,John,,Marchmont East and Sciennes,55.93923,-3.18496,Entire home/apt,99,1,1,2018-10-07,0.23,2,17
28487233,Central 2 Bedroom Traditional Ground Floor Flat,41517284,Olivia,,The Grange,55.93657,-3.18102,Entire home/apt,75,2,13,2019-02-10,2.79,1,53
28487317,"Edinburgh private accommodation,
5A Marchhall Road",215030061,Azhar,,Newington and Dalkeith Road,55.93675,-3.16874,Private room,115,1,35,2019-01-20,7.89,1,62
28505917,"Bright, Spacious 2 Bed Flat in Central Edinburgh",214771087,Elizabeth,,New Town East and Gayfield,55.95824,-3.18513,Entire home/apt,77,2,14,2019-01-28,3.28,1,163
28506305,Modern and Chic City Centre Flat.,190083670,Sam,,Abbeyhill,55.95682,-3.16569,Entire home/apt,100,3,8,2019-02-04,2.55,37,88
28508462,Gorgeous Traditional 3 Bed Tenement in Marchmont,213849761,Dougal,,Marchmont West,55.93671,-3.19826,Entire home/apt,200,2,2,2019-01-02,0.81,1,0
28508638,"Spacious apartment, Cumberland Street",11362736,Celia (Beautiful Holiday Homes),,Canonmills and New Town North,55.95787,-3.2013,Entire home/apt,250,3,0,,,11,22
28510460,Huge Two Bed Apartment with Balcony at The Shore,190083670,Sam,,Western Harbour and Leith Docks,55.97927,-3.1804,Entire home/apt,80,3,2,2018-11-09,0.57,37,70
28511397,"Stewart Aparthotel City Centre,Grab & Go Breakfast",206851740,Stewart Aparthotel,,Deans Village,55.95373,-3.2046,Entire home/apt,208,1,13,2019-01-25,3.05,1,284
28519818,Double bedroom with private bathroom & parking,197497542,Eugenio & Valerija,,Tollcross,55.94319,-3.20585,Private room,35,1,13,2019-01-20,2.67,2,31
28536650,Large Two Bedroom Flat 10 min Bus Ride to Centre,190083670,Sam,,Meadowbank and Abbeyhill North,55.95785,-3.16073,Entire home/apt,59,3,7,2018-12-09,1.57,37,44
28539577,Castle View Grassmarket 1 bed flat,157789120,Elle,,"Old Town, Princes Street and Leith Street",55.9474,-3.19863,Entire home/apt,70,2,11,2018-12-20,2.80,2,105
28554982,Comfy Room in Morningside Flat w bus links to city,182207091,Lizzie,,Morningside,55.92029,-3.21112,Private room,35,3,3,2018-12-02,0.81,2,217
28563258,Xmas in Edinburgh - Lovely Edwardian Flat in Leith,44503218,Al,,Trinity East and The Dudleys,55.97477,-3.18884,Entire home/apt,125,10,0,,,1,0
28573468,Edinburgh Home with private en-suite,215647485,Paul,,Corstorphine South,55.93411,-3.29361,Private room,65,1,0,,,1,88
28576490,Genuine City Centre Apartment sleeps up to 6,215670985,Barry,,Tollcross,55.94712,-3.20418,Entire home/apt,100,3,6,2018-12-30,1.46,7,258
28581367,Private room in a lovely home - fabulous location.,30397289,Natasha,,Trinity,55.98026,-3.21624,Private room,50,2,0,,,2,174
28581519,Cozy and bright flat overlooking Arthur's Seat,75252788,Celia,,Meadows and Southside,55.94167,-3.18004,Private room,50,2,8,2019-01-01,1.73,1,0
28594180,"Huge, bright, central 4-bedroom Georgian flat",66559032,Alex And Ruth,,Leith (Albert Street),55.96232,-3.17782,Entire home/apt,185,2,13,2019-02-10,3.02,1,159
28596922,Big lovely double bedroom 20 min from center,9090576,Marcin,,Granton South and Wardieburn,55.9786,-3.22604,Private room,17,4,1,2019-02-08,1,6,364
28598162,"A perfectly located, quiet and comfortable room.",71698959,Aled,,New Town East and Gayfield,55.95851,-3.18923,Private room,36,1,14,2019-02-03,2.92,1,60
28598324,Short stay Double room to rent,215833519,Kalina,,Longstone and Saughton,55.92342,-3.25083,Private room,60,7,0,,,1,362
28599653,Luxury 3bed in the heart of Edinburgh New Town,37563463,BnBBuddy,,Canonmills and New Town North,55.95883,-3.20104,Entire home/apt,90,2,7,2019-01-02,1.53,110,0
28601631,SCSE Modern Apartment,124853723,Nikola,,"Old Town, Princes Street and Leith Street",55.95028,-3.20434,Entire home/apt,220,1,0,,,2,241
28604501,Private en-suite room central Edinburgh,96931116,Oliver,,Tollcross,55.94341,-3.20055,Private room,35,1,10,2019-02-03,6.52,1,1
28607464,"Brand new 3 bed house, 10 mins from airport",41237603,Annette,,"Dalmeny, Kirkliston and Newbridge",55.96007,-3.40272,Entire home/apt,60,1,4,2019-02-11,0.93,1,38
28619333,LUX FULL FLOOR PENTHOUSE CASTLE + SEA VIEWS WIFI,27358932,Carmo,,Western Harbour and Leith Docks,55.98468,-3.19003,Entire home/apt,249,2,5,2019-01-20,1.47,4,245
28620750,Bright & Spacious Double Bedroom,8730542,Sebastian,,Willowbrae and Duddingston Village,55.95527,-3.1518,Private room,40,1,3,2019-02-03,0.85,1,0
28629863,2Bedroom apartment in the Heart of the Old Town,49711597,Lourdes,,"Canongate, Southside and Dumbiedykes",55.9463,-3.18077,Entire home/apt,90,2,0,,,3,0
28629914,West End Apartment 5min walk to Princes Street,1485943,Kyra,,Tollcross,55.94598,-3.21088,Entire home/apt,70,1,29,2019-02-03,6.74,2,6
28631458,Room close to Zoo and city Centre free parking.,192134575,Elaine,,Corstorphine,55.94233,-3.27877,Private room,35,2,1,2018-12-03,0.41,2,89
28654965,Central Edinburgh Double Room,215024849,Erin,,Prestonfield,55.93519,-3.16567,Private room,34,2,0,,,1,90
28658427,Bright 2 Bedroom Flat Just off Leith Walk,207390925,Jennie,,Easter Road and Hawkhill Avenue,55.96364,-3.1734,Entire home/apt,45,2,9,2019-01-14,2.20,1,0
28666124,Edinburgh  City Centre Spacious 2Bedroom Apartment,1907359,Gary,,Tollcross,55.94283,-3.20277,Entire home/apt,80,1,46,2019-02-09,9.79,1,145
28666652,Perfect 1 Bed Leith Apartment,113942211,Nick,,Great Junction Street,55.97428,-3.17739,Entire home/apt,43,2,5,2019-01-08,1.90,1,0
28666808,Luxury Penthouse Ocean View 3 Bed 3 Bath SuperKing,216287268,Desmond,,Western Harbour and Leith Docks,55.98568,-3.19014,Entire home/apt,88,1,42,2019-02-12,13.40,1,299
28679655,Great King Street Residence,60190971,Barry,,New Town West,55.95735,-3.19711,Entire home/apt,195,2,6,2019-02-03,1.64,11,184
28680485,Beautiful Modern Apartment in Central Edinburgh,216241975,Michael,,New Town East and Gayfield,55.95903,-3.18513,Entire home/apt,68,2,14,2019-01-25,3.07,1,35
28683862,Edinburgh Boutique Hotel,13596080,Adrienne,,Broughton North and Powderhall,55.96282,-3.2021,Private room,129,1,0,,,5,348
28683873,Spacious 2bd Apt next to The Meadows/Old Town,37563463,BnBBuddy,,Meadows and Southside,55.94179,-3.20145,Entire home/apt,65,2,6,2018-11-11,1.29,110,223
28685773,City Centre Mews House,216412008,Dayle,,Tollcross,55.94769,-3.21295,Entire home/apt,119,2,1,2018-10-14,0.24,1,121
28686495,Stockbridge Mews Retreat,73153466,Karen,,Comely Bank,55.95733,-3.21684,Entire home/apt,175,3,0,,,1,212
28687282,Spacious & Unique city central 1 bed  with WiFi,3008499,Rebecca,,Dalry and Fountainbridge,55.94357,-3.2104,Entire home/apt,61,1,19,2019-01-25,4.16,20,217
28688048,"Modern, Bright, Clean Apartment",62081223,Christopher,,Slateford and Chesser,55.92765,-3.24698,Entire home/apt,41,2,10,2019-02-11,2.31,1,8
28690057,Bright One Bedroom Flat off Leith Walk,181772923,Elaine,,Great Junction Street,55.9699,-3.17647,Entire home/apt,38,1,7,2019-01-01,1.52,1,0
28690734,Warm and welcoming central flat,216445481,Mel,,South Leith,55.9652,-3.17621,Entire home/apt,42,1,11,2019-02-10,2.87,1,57
28708329,Beautiful Room in Edinburgh's Leith/Shore Area,209527168,Kevin,,The Shore and Constitution Street,55.97525,-3.16748,Private room,95,1,0,,,3,178
28708851,Lovely Room in Edinburgh's Leith/Shore Area,209527168,Kevin,,The Shore and Constitution Street,55.97404,-3.16788,Private room,95,1,0,,,3,178
28709413,Large single bedroom in family home + breakfast,202741381,Roisin,,Craigmillar,55.9252,-3.12025,Private room,25,2,2,2018-11-29,0.43,3,290
28710721,Cosy Central Flat/Free Private Parking,140894758,Lorena & Stamatios,,Marchmont East and Sciennes,55.9388,-3.1808,Entire home/apt,85,3,4,2019-02-03,2.86,2,287
28711101,Modern Apartment On The Shore (Sleeps 6),38612694,Kal,,Great Junction Street,55.9741,-3.17327,Entire home/apt,51,2,7,2019-01-02,2.12,1,147
28711929,Cosy retreat within easy reach of innermost Edinburgh,3347799,Katie,,Broughton North and Powderhall,55.96361,-3.20176,Entire home/apt,80,1,2,2019-01-03,0.74,33,365
28712872,Bright and Spacious 4bed in Stockbridge,37563463,BnBBuddy,,New Town West,55.95626,-3.20537,Entire home/apt,85,2,11,2019-02-03,2.95,110,226
28735473,Bright double bedroom in cosy city centre apartm.,48777945,Rosa,,Dalry and Fountainbridge,55.9447,-3.21621,Private room,34,2,2,2019-02-03,0.44,1,3
28747639,First - Sighthill Villa,107294895,Lukasz,,Parkhead and Sighthill,55.92166,-3.28546,Entire home/apt,499,2,5,2019-02-09,1.70,8,130
28755050,"Cosy, sunny studio flat in a central location",18826384,Olga,,Easter Road and Hawkhill Avenue,55.96499,-3.1743,Entire home/apt,55,2,2,2018-10-24,0.49,2,56
28768707,The Currievale Cosy Sofa Bed Room,16412273,Gavin And Jenna,,Currie West,55.89424,-3.3281,Private room,20,1,8,2019-01-11,1.75,2,137
28769880,Double bedroom in friendly shared flat,66923207,Nia,,Morningside,55.92915,-3.20856,Private room,25,20,0,,,1,0
28770216,Comfortable Seaside Twin Room,5411554,Barbara,,Joppa,55.95208,-3.10414,Private room,21,1,10,2019-01-02,2.17,2,48
28782181,Cosy Leith Links colony flat,11454097,Clare,,South Leith,55.96859,-3.16117,Entire home/apt,85,2,8,2019-02-03,1.97,1,97
28799780,Wonderfully Modern Suite in Georgian Town House,47403562,Michael,,Broughton South,55.96286,-3.19119,Private room,80,1,12,2019-02-11,2.77,2,182
28801999,Fabulous Central Apartment In Historic Crescent,148339093,Jennifer,,Tollcross,55.94404,-3.2082,Entire home/apt,119,2,12,2019-02-10,2.77,1,36
28805196,"One bedroom flat, 10 minute walk from the west end",71177036,Josh,,Gorgie East,55.93759,-3.23308,Entire home/apt,50,1,11,2019-02-03,2.48,1,141
28808307,Convenient Edinburgh Apartment with Free Parking,37557975,Kevin,,Easter Road and Hawkhill Avenue,55.96301,-3.17139,Entire home/apt,50,2,4,2019-01-01,1.62,1,51
28822916,Heart of The City Centre Townhouse on Heriot Row,37563463,BnBBuddy,,New Town West,55.95417,-3.20452,Entire home/apt,200,2,4,2019-01-13,0.94,110,33
28823193,Central Luxury 5* Boutique Suite with a View,47403562,Michael,,Broughton North and Powderhall,55.96463,-3.19135,Private room,80,1,12,2019-02-10,2.77,2,229
28827901,Family or friends stay.2 cosy bedroom for 4 people,137636717,Francesca,,Restalrig (Loganlea) and Craigentinny West,55.95945,-3.14287,Private room,75,1,0,,,6,354
28828119,Fantastic Easter Rd Apartment sleeps up to 6,215670985,Barry,,Easter Road and Hawkhill Avenue,55.96047,-3.17103,Entire home/apt,110,3,1,2018-11-25,0.37,7,258
28828754,Victorian Flat in Parliament Square above Royal Mile,217394680,Lisa,,"Old Town, Princes Street and Leith Street",55.94853,-3.19069,Entire home/apt,117,7,11,2019-02-03,3.44,1,193
28828907,Walk to Holyrood Palace from a Stunning Apartment,215670985,Barry,,Meadowbank and Abbeyhill North,55.95846,-3.16852,Entire home/apt,85,3,3,2019-01-25,0.90,7,283
28829418,West End Flat With Roof Top Views,96415870,Dunpark,,Tollcross,55.94803,-3.21149,Entire home/apt,80,3,5,2018-12-31,1.16,7,69
28829433,Francesca ‘s flat perfect for 3 people,137636717,Francesca,,Restalrig (Loganlea) and Craigentinny West,55.95822,-3.14279,Private room,65,2,1,2019-01-01,0.68,6,354
28831002,"Beautiful, Sunny and spacious Edinburgh flat",45883793,Sophie,,Hillside and Calton Hill,55.95865,-3.1808,Entire home/apt,57,10,0,,,1,75
28832446,Luxury 3 bed in the heart of Edinburgh New Town,10295421,Stephen,,New Town West,55.95787,-3.201,Entire home/apt,80,2,12,2019-02-05,3.24,1,146
28834754,Stylish Old Town Apartment Close to Royal Mile,105109804,Latifa,,Tollcross,55.94591,-3.20153,Entire home/apt,92,2,17,2019-02-12,4.36,1,80
28835519,"Cozy, bright private room and private flat.",217441302,Sara,,Polwarth,55.93961,-3.22348,Entire home/apt,55,1,7,2019-02-05,1.93,1,44
28835906,The Shore One Bedroom Apartment,8665862,Jana,,Great Junction Street,55.97329,-3.17332,Entire home/apt,50,4,9,2019-01-02,2.08,9,165
28851491,Stylish and Bright Two Bedroom Home (Sleeps 4),215424613,Lindy,,Broughton North and Powderhall,55.96651,-3.19216,Entire home/apt,67,2,9,2019-01-06,3.14,1,125
28851859,Comfortable single room-historic house - Edinburgh,38672925,Maggie,,Mountcastle,55.95486,-3.1412,Private room,28,3,0,,,3,339
28852706,The Hopetoun Penthouse Residence,646220,Reserve,,Broughton South,55.96179,-3.18427,Entire home/apt,279,1,0,,,94,38
28859895,Stylish Old Town Residence near Castle,74970006,Mandy,,Tollcross,55.94661,-3.20315,Entire home/apt,120,2,1,2019-02-03,1,2,126
28861654,"Family Space & Garden near the Seaside, Edinburgh",63118123,Gaynor,,Craigentinny,55.96027,-3.13365,Entire home/apt,79,4,0,,,1,88
28864550,Period Farm Conversion,217625833,Georgina & Mark,,Currie West,55.89884,-3.32734,Entire home/apt,65,2,8,2019-02-07,2.07,1,46
28880623,Very Spacious & Bright apartment in the Grange,169472529,Georgina,,The Grange,55.93322,-3.17912,Entire home/apt,80,2,8,2019-02-11,2.96,1,151
